Time,O'Connell St Outside Pennys,O'Connell St Outside Clerys,Mary Street,Capel Street,Aston Quay,Grafton Street @ CompuB,Talbot Street North,"Doilier Street, Burgh Quay",Dawson Street Replacement,Dame Street,Talbot Street South,"O'Connell St, Parnell St @ AIB",Grafton Street / Nassau Street / Suffolk Street,"College Green, Bank Of Ireland",Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green @ Church Lane,College Green - Dame St Side
25/09/2019 21:00:00,775,756,41,196,743,693,86,170,0,632,840,492,292,278,540,397,366,1,1006,251,487,657,580
25/09/2019 22:00:00,752,703,39,135,649,1107,57,169,0,599,881,448,267,302,358,346,327,0,1083,572,387,546,465
25/09/2019 23:00:00,527,524,35,109,622,1103,56,166,0,425,1395,303,271,305,271,272,188,43,1042,535,187,431,371
26/09/2019 00:00:00,272,252,22,56,323,476,18,97,0,223,2477,179,124,102,148,134,54,79,564,384,39,153,202
26/09/2019 01:00:00,193,92,10,34,156,307,1,52,0,217,2517,99,68,57,63,45,33,91,480,257,50,89,79
26/09/2019 02:00:00,210,89,8,21,177,229,6,45,0,144,198,76,54,52,71,48,20,160,340,297,40,77,77
26/09/2019 03:00:00,149,103,3,14,92,43,7,27,0,105,307,50,35,33,75,31,4,54,256,256,26,39,29
26/09/2019 04:00:00,97,50,10,12,43,39,8,24,0,58,848,39,16,42,50,25,5,22,150,102,25,25,24
26/09/2019 05:00:00,115,113,15,15,89,34,19,53,0,73,1409,51,33,67,111,40,9,21,207,87,22,45,54
26/09/2019 06:00:00,390,516,56,47,297,566,79,272,0,336,1504,191,135,228,420,146,82,75,682,302,258,377,273
26/09/2019 07:00:00,690,985,72,98,819,1032,298,516,0,691,2268,396,317,413,720,375,261,193,1225,646,572,603,779
26/09/2019 08:00:00,1527,1880,163,313,1021,1673,280,621,0,1221,1929,885,748,608,1592,871,678,477,1760,1779,1161,1546,2086
26/09/2019 09:00:00,1490,1667,183,298,880,2386,203,358,0,1124,963,891,739,481,1877,783,671,514,1202,1571,869,1288,1620
26/09/2019 10:00:00,1744,1510,184,316,643,2672,174,436,0,1072,544,991,588,408,2198,731,704,665,1659,1517,586,1097,1174
26/09/2019 11:00:00,1869,1556,197,351,662,2653,209,472,0,1046,477,1104,627,405,2544,747,737,922,1894,2016,634,1169,1123
26/09/2019 12:00:00,2342,1976,394,489,876,2667,194,448,0,1366,1011,1400,914,554,3314,950,964,1193,2142,2743,675,1559,1469
26/09/2019 13:00:00,2906,2118,551,541,902,2790,78,468,0,1493,1264,1651,1229,605,4007,1116,1365,1435,2348,3489,738,1718,1822
26/09/2019 14:00:00,2262,1712,325,356,555,2807,173,312,0,1248,961,1331,879,558,3515,952,868,1308,2176,2447,426,1505,1292
26/09/2019 15:00:00,2601,2002,372,428,745,2961,159,304,0,1224,907,1337,862,580,3578,1087,856,1239,1902,2284,905,1475,1371
26/09/2019 16:00:00,2646,2002,338,470,972,2534,121,360,0,1564,1074,1413,907,739,3867,1149,1018,1422,2128,2493,865,1551,1746
26/09/2019 17:00:00,2992,2241,302,557,1061,2799,90,538,0,1480,1224,1469,1107,809,3906,1175,1272,1476,2238,2910,772,1816,2225
26/09/2019 18:00:00,2189,1738,237,395,942,3001,95,410,0,1364,1343,1406,789,430,3025,902,1136,92,2004,2276,777,1083,1733
26/09/2019 19:00:00,1745,1256,217,414,1078,2820,13,414,0,1182,1523,1202,585,354,2205,829,762,4,1764,1800,782,985,1291
26/09/2019 20:00:00,1366,1375,185,341,1065,2762,80,468,0,901,554,984,393,362,1605,673,516,41,1772,1254,746,973,870
26/09/2019 21:00:00,1061,1043,103,261,989,2307,124,319,0,838,169,629,363,315,934,547,375,9,1340,701,480,839,663
26/09/2019 22:00:00,739,871,58,140,928,2029,135,443,0,776,570,440,294,344,477,386,295,11,1152,605,469,744,553
26/09/2019 23:00:00,611,526,38,131,610,1312,130,367,0,596,1682,269,271,253,263,382,228,137,1091,515,291,584,417
27/09/2019 00:00:00,292,259,28,51,274,719,71,95,0,247,1515,156,116,109,143,176,117,88,585,484,72,188,178
27/09/2019 01:00:00,221,127,7,46,169,410,14,56,0,143,2470,92,59,35,59,97,48,75,455,364,53,98,88
27/09/2019 02:00:00,224,136,12,37,161,346,9,59,0,168,2250,83,81,45,44,77,24,43,398,447,70,63,70
27/09/2019 03:00:00,158,82,6,16,101,267,7,61,0,138,1623,59,43,42,65,57,8,29,299,360,59,59,19
27/09/2019 04:00:00,96,55,16,19,68,226,14,50,0,58,1761,38,28,50,64,21,6,4,145,178,28,31,19
27/09/2019 05:00:00,113,93,16,14,56,214,16,54,0,82,766,68,28,68,95,54,22,2,140,123,125,65,63
27/09/2019 06:00:00,383,536,37,55,359,970,104,286,0,354,1337,190,149,202,325,159,77,26,568,274,288,363,278
27/09/2019 07:00:00,693,0,63,89,769,1562,190,577,0,610,1965,372,305,362,660,334,225,63,1088,725,619,594,706
27/09/2019 08:00:00,1263,0,115,242,901,1571,53,594,0,977,1845,822,562,393,1399,700,568,108,1721,1374,1119,1197,1747
27/09/2019 09:00:00,1412,0,126,262,575,3278,2,581,0,1057,821,774,457,349,1745,624,558,449,1644,1184,877,1072,1372
27/09/2019 10:00:00,1673,0,157,288,561,3250,52,382,0,1021,633,894,503,353,2126,616,581,759,1545,1517,596,895,1102
27/09/2019 11:00:00,2122,0,283,325,532,3373,40,464,0,1023,740,1078,608,436,2579,903,679,905,1846,1720,920,1130,1131
27/09/2019 12:00:00,2697,0,412,548,838,2976,174,418,0,1334,1063,1279,797,548,3133,930,907,926,2058,2671,769,1414,1553
27/09/2019 13:00:00,3065,0,621,564,1196,3282,249,456,0,1789,1297,1539,1197,733,3967,1327,1314,1336,2402,3676,1463,1880,1752
27/09/2019 14:00:00,2827,0,534,409,1171,3085,186,394,0,1587,1046,1380,1104,608,3565,1327,967,1457,2103,3215,1282,1631,1572
27/09/2019 15:00:00,2956,1,549,374,1043,3231,236,409,0,1658,947,1589,983,715,3678,1253,928,1531,2086,2772,1344,1799,1511
27/09/2019 16:00:00,3056,0,564,456,1307,3456,278,464,0,1545,1061,1557,946,771,3964,1276,1015,1667,2654,2870,1442,1840,1845
27/09/2019 17:00:00,2290,0,501,542,1180,3369,23,446,0,1547,1382,1710,1178,1024,3949,1260,1262,1608,1812,2937,973,1844,2233
27/09/2019 18:00:00,2428,0,409,551,1449,3821,263,456,0,1495,1624,1489,903,824,3359,953,928,1545,2326,1965,805,1525,1801
27/09/2019 19:00:00,2169,0,297,463,1399,3306,50,470,0,1284,1669,1301,623,721,2340,751,760,1256,1761,1444,800,1342,1232
27/09/2019 20:00:00,1678,0,210,393,1384,2857,154,426,0,1129,1062,959,428,528,1413,668,569,877,1659,1137,777,1147,970
27/09/2019 21:00:00,1143,0,102,270,1231,2385,106,428,0,905,975,711,329,408,799,610,405,862,1764,906,634,952,718
27/09/2019 22:00:00,1021,0,33,214,1071,1986,72,322,0,1029,1035,497,321,383,441,474,405,810,1597,855,626,847,650
27/09/2019 23:00:00,762,0,0,182,890,1732,59,248,0,740,1451,379,298,315,312,425,388,705,1662,810,502,700,577
28/09/2019 00:00:00,539,0,0,98,631,1190,71,170,0,598,2821,257,329,252,190,432,279,512,1468,873,274,531,468
28/09/2019 01:00:00,452,0,0,86,601,871,20,81,0,680,2142,166,274,188,157,342,229,335,1784,799,131,443,334
28/09/2019 02:00:00,453,0,13,55,396,763,8,53,0,415,2029,130,169,122,120,231,122,409,1020,657,85,286,227
28/09/2019 03:00:00,428,0,27,43,358,632,21,97,0,435,1602,131,129,117,124,247,71,297,1139,604,66,214,190
28/09/2019 04:00:00,199,0,8,35,127,493,14,59,0,136,1565,95,45,77,77,63,17,75,356,330,22,61,43
28/09/2019 05:00:00,149,0,14,21,89,220,11,39,0,89,668,55,25,91,84,53,25,24,199,174,14,73,29
28/09/2019 06:00:00,265,0,17,36,194,395,19,126,0,214,543,121,76,130,181,97,35,45,381,170,92,309,114
28/09/2019 07:00:00,399,0,40,54,294,800,59,272,0,265,1478,202,124,232,353,134,60,128,508,257,212,310,221
28/09/2019 08:00:00,660,14,65,102,385,1663,74,344,0,397,1258,301,199,256,673,194,154,490,724,471,328,422,437
28/09/2019 09:00:00,1091,556,139,149,544,2068,82,436,0,556,575,520,317,294,1068,330,205,467,1266,787,451,727,751
28/09/2019 10:00:00,1790,729,218,300,595,2225,154,425,0,805,560,849,543,410,1983,436,329,817,1416,1576,812,937,923
28/09/2019 11:00:00,1961,910,387,383,772,2210,142,408,0,971,595,885,721,533,2746,651,516,1089,1752,2193,677,1237,1146
28/09/2019 12:00:00,2413,1038,475,421,808,2746,146,404,0,1216,731,1243,917,520,3493,711,780,1481,1867,2565,686,1514,1320
28/09/2019 13:00:00,2509,1037,559,499,939,2776,242,407,0,1324,842,1378,978,650,3940,919,900,1785,2014,1860,569,1534,1440
28/09/2019 14:00:00,2761,1000,584,517,981,3232,265,416,0,1383,859,1352,975,781,4310,917,1030,1993,2099,3197,544,1603,1492
28/09/2019 15:00:00,2869,1160,590,595,1010,3438,174,438,0,1458,905,1495,941,790,4623,850,1050,2145,2163,3470,540,1614,1438
28/09/2019 16:00:00,2805,1257,580,554,1068,3212,159,402,0,1542,882,1508,859,906,4272,886,1141,2062,2291,3374,663,1627,1296
28/09/2019 17:00:00,2696,1387,544,527,1194,3468,185,429,0,1609,1149,1485,814,792,4039,935,931,1851,2327,3166,891,1550,1428
28/09/2019 18:00:00,2417,1351,409,481,1291,3489,175,464,0,1384,922,1377,901,694,3194,801,714,1491,1865,2489,1111,1356,1255
28/09/2019 19:00:00,1802,956,198,447,1164,2628,184,409,0,1161,1006,1279,544,470,2102,639,658,1016,1573,1437,853,1113,832
28/09/2019 20:00:00,1071,636,74,271,948,2244,137,397,0,849,864,815,231,280,934,390,564,1017,1495,788,1067,708,562
28/09/2019 21:00:00,823,525,34,202,844,1838,93,395,0,720,597,591,210,242,517,433,94,847,1410,672,622,644,507
28/09/2019 22:00:00,539,278,10,155,647,1937,72,319,0,625,1034,381,173,153,284,268,0,864,1092,458,444,461,349
28/09/2019 23:00:00,345,136,0,118,476,2072,41,312,0,409,2076,242,143,136,138,238,0,571,966,426,320,329,359
29/09/2019 00:00:00,208,76,0,64,226,865,16,168,0,20,2701,195,90,58,76,172,157,346,769,331,254,197,197
29/09/2019 01:00:00,218,138,0,67,204,619,6,98,0,44,2931,167,121,51,53,141,174,293,903,326,291,142,209
29/09/2019 02:00:00,202,251,3,41,218,566,3,195,0,118,2623,141,153,59,32,104,146,310,922,274,122,176,205
29/09/2019 03:00:00,244,311,2,46,180,776,5,199,0,264,1945,141,162,82,49,119,150,223,1020,424,118,244,198
29/09/2019 04:00:00,80,81,1,28,40,236,2,54,0,57,2162,62,31,23,25,24,19,31,281,169,42,71,43
29/09/2019 05:00:00,36,36,2,13,11,145,4,13,0,20,2213,43,12,13,15,14,11,25,109,82,40,24,23
29/09/2019 06:00:00,100,116,12,21,59,198,4,43,0,48,1951,104,27,27,70,47,16,27,166,99,25,150,49
29/09/2019 07:00:00,165,186,12,31,182,320,19,63,0,112,1970,136,57,43,145,67,23,56,288,109,82,178,90
29/09/2019 08:00:00,324,398,24,43,237,661,23,174,0,212,3474,161,119,130,253,133,54,157,504,195,193,258,173
29/09/2019 09:00:00,561,589,43,92,353,1123,31,281,0,297,3414,398,270,218,667,185,102,421,848,506,369,408,434
29/09/2019 10:00:00,1103,903,130,178,629,1681,96,350,0,527,3253,557,332,271,1305,335,206,1194,1059,985,494,724,736
29/09/2019 11:00:00,1539,1090,295,284,655,2218,0,401,0,781,2806,742,561,333,1934,536,439,1164,1400,1707,783,1013,1034
29/09/2019 12:00:00,1373,1181,412,336,726,3157,175,396,0,872,2712,980,702,467,2623,545,532,1482,1764,2277,634,1154,1014
29/09/2019 13:00:00,1918,1424,627,471,960,3522,169,472,0,1183,2371,1199,832,564,3183,656,758,1869,1835,2772,587,1421,1169
29/09/2019 14:00:00,2450,1552,619,416,1143,3589,135,424,0,1269,2197,1247,758,638,3516,706,674,2122,2095,2899,487,1385,1110
29/09/2019 15:00:00,2531,1513,652,500,926,3856,212,453,0,1241,1819,1304,839,684,3734,792,791,1983,2399,3184,447,1464,1186
29/09/2019 16:00:00,2528,1545,629,496,1143,3781,123,471,0,1230,1377,1236,709,671,3702,816,704,1612,1825,2900,656,1405,1091
29/09/2019 17:00:00,2583,1711,446,486,898,3614,140,462,0,1240,1719,1225,767,621,3240,746,743,1335,1855,2448,496,1359,1065
29/09/2019 18:00:00,2285,1535,314,443,1010,3230,149,411,0,956,1995,1219,626,637,2689,602,511,1180,1567,1979,541,1118,813
29/09/2019 19:00:00,1762,1434,179,339,1277,2562,98,445,0,836,1813,1080,444,532,1645,446,334,240,1885,1140,616,884,614
29/09/2019 20:00:00,1158,1195,87,224,1056,2292,42,468,0,565,1468,740,303,413,830,389,225,425,1305,821,688,732,420
29/09/2019 21:00:00,833,789,54,182,924,1789,70,457,0,577,1273,435,216,336,427,267,161,354,1227,497,516,516,290
29/09/2019 22:00:00,739,606,40,122,771,1732,87,401,0,451,1292,408,203,303,293,224,164,403,968,492,412,406,259
29/09/2019 23:00:00,395,392,43,94,515,1011,45,336,0,299,2149,204,124,229,203,177,80,199,811,367,184,248,156
30/09/2019 00:00:00,250,198,12,42,229,459,27,75,0,171,2617,135,39,96,69,56,26,87,401,235,57,74,58
30/09/2019 01:00:00,166,126,4,14,151,922,14,62,0,98,3127,71,24,41,54,22,11,48,236,209,22,64,35
30/09/2019 02:00:00,109,67,6,9,112,573,8,41,0,110,2615,47,13,37,40,28,7,34,208,158,18,37,35
30/09/2019 03:00:00,86,42,1,9,140,403,8,41,0,69,1671,35,8,34,47,21,4,28,144,136,13,27,12
30/09/2019 04:00:00,88,35,5,18,53,193,14,41,0,64,2482,25,14,39,60,20,1,12,148,163,18,19,13
30/09/2019 05:00:00,120,98,12,18,130,273,21,99,0,71,1800,70,34,82,111,32,16,20,302,101,20,58,47
30/09/2019 06:00:00,353,430,34,54,453,1207,9,336,0,326,2465,171,139,244,316,127,89,138,617,296,396,335,254
30/09/2019 07:00:00,732,896,67,85,919,2604,133,618,0,595,3039,364,256,462,760,310,241,319,977,661,523,687,751
30/09/2019 08:00:00,1531,1824,157,352,1123,3386,258,873,0,1187,2189,852,718,669,1410,881,685,882,1998,1932,1217,1515,2051
30/09/2019 09:00:00,1608,1650,227,320,931,3458,189,548,0,1090,863,828,686,592,1794,790,598,937,1893,1657,814,1283,1495
30/09/2019 10:00:00,1861,1505,253,326,636,2907,130,543,0,1030,699,945,540,461,2171,751,601,787,1647,1572,709,1066,1061
30/09/2019 11:00:00,2227,1564,350,329,850,2347,248,549,0,1084,713,1136,591,480,2573,815,632,1115,1748,2056,852,1226,1126
30/09/2019 12:00:00,2496,1813,394,422,962,2581,211,478,0,1184,956,1302,677,446,3047,871,912,1243,2109,2546,975,1503,1270
30/09/2019 13:00:00,2351,1745,455,610,1056,2106,223,477,0,1254,1159,1473,757,385,3505,794,945,1187,2242,2553,763,1460,1354
30/09/2019 14:00:00,1336,1205,147,287,669,1964,42,411,0,819,588,1006,369,196,2238,580,540,813,1915,1402,651,765,969
30/09/2019 15:00:00,651,1569,90,248,657,1386,86,404,0,626,507,882,294,170,1311,458,468,720,1429,1108,586,508,899
30/09/2019 16:00:00,677,1696,92,315,842,1384,287,447,0,652,655,943,382,171,1374,567,536,676,1328,1119,520,591,1113
30/09/2019 17:00:00,1112,2029,198,362,995,1204,101,552,0,1148,1113,1251,760,317,1446,934,892,880,1633,1683,841,832,1655
30/09/2019 18:00:00,829,1691,178,323,1006,1181,1,447,0,490,1208,1153,403,259,1198,717,687,680,1832,1232,960,702,1147
30/09/2019 19:00:00,587,1304,73,191,779,842,0,464,0,75,1054,756,208,186,618,420,464,405,1657,614,465,514,713
30/09/2019 20:00:00,316,1009,36,151,533,593,5,571,0,43,795,571,131,163,333,252,227,278,1446,370,464,311,445
30/09/2019 21:00:00,291,691,27,133,388,570,9,566,0,118,528,363,132,157,282,242,185,220,1190,322,320,354,345
30/09/2019 22:00:00,310,484,21,88,304,542,25,439,0,106,543,264,131,173,167,178,128,174,988,258,307,211,298
30/09/2019 23:00:00,230,284,20,62,298,463,52,281,0,197,2072,191,120,167,122,157,73,141,892,279,253,179,210
01/10/2019 00:00:00,104,149,10,30,119,242,8,124,0,93,2694,68,47,59,64,67,20,56,291,170,46,56,63
01/10/2019 01:00:00,99,67,7,21,85,119,4,122,0,56,2849,36,29,33,25,26,8,23,216,157,34,38,53
01/10/2019 02:00:00,75,54,8,16,73,114,2,126,0,68,1350,48,31,28,27,28,1,11,227,209,29,29,55
01/10/2019 03:00:00,65,60,4,6,77,151,5,36,0,56,1617,65,5,15,21,20,6,9,160,151,9,30,12
01/10/2019 04:00:00,30,46,5,12,43,86,9,25,0,31,1456,33,22,26,34,19,9,20,80,31,8,13,14
01/10/2019 05:00:00,75,87,12,16,49,181,6,63,0,60,1545,61,26,40,99,46,10,22,132,72,8,45,52
01/10/2019 06:00:00,272,450,34,36,216,778,52,409,0,260,1899,220,127,144,306,129,70,62,551,229,176,240,251
01/10/2019 07:00:00,535,831,37,78,501,1980,146,619,0,465,2626,366,264,227,626,323,253,205,1232,576,513,424,697
01/10/2019 08:00:00,1059,1535,78,262,625,2538,290,607,0,897,2561,857,572,304,1372,720,619,528,1745,1275,1063,1079,1957
01/10/2019 09:00:00,1189,1358,76,235,587,2945,163,554,0,984,848,847,513,343,1554,672,497,622,1605,1047,685,912,1496
01/10/2019 10:00:00,1075,1043,34,128,297,3164,60,450,0,695,481,779,233,189,1569,418,443,608,1632,848,461,553,908
01/10/2019 11:00:00,1086,894,28,79,258,3118,101,361,0,549,450,714,163,143,1772,390,465,487,1613,826,455,555,703
01/10/2019 12:00:00,1194,1069,88,187,366,3265,5,387,0,592,682,963,168,167,2159,401,681,506,1551,1104,407,782,899
01/10/2019 13:00:00,1386,1110,91,224,443,3276,67,250,0,678,826,983,326,173,2393,466,830,612,1743,1375,570,789,965
01/10/2019 14:00:00,1412,1046,99,159,456,2912,95,480,0,661,609,943,348,209,2218,547,609,680,1666,1186,544,590,830
01/10/2019 15:00:00,1558,1177,145,190,603,3085,64,516,0,487,584,992,432,226,2458,609,573,736,1743,1416,664,571,962
01/10/2019 16:00:00,2273,1817,322,300,1233,2897,131,413,0,289,1028,1282,875,548,3204,1048,824,1045,1931,1993,1118,1566,1449
01/10/2019 17:00:00,711,2201,482,379,1709,2076,208,404,0,920,1492,1535,1286,896,3811,1477,1161,1306,2048,2785,983,1971,2053
01/10/2019 18:00:00,2276,1895,453,418,1511,2495,263,523,0,1316,1651,1515,1022,728,3360,1146,795,1098,2000,2269,682,1539,1631
01/10/2019 19:00:00,1717,100,276,273,1301,2980,154,527,0,932,1446,1040,534,527,1975,872,559,745,1854,1321,1054,1191,1007
01/10/2019 20:00:00,1056,371,127,257,1096,2385,126,503,0,800,1421,799,372,451,869,626,423,448,1486,946,1331,933,672
01/10/2019 21:00:00,798,717,100,188,1069,2085,98,560,0,664,1123,528,284,418,493,487,259,296,1445,641,1378,744,515
01/10/2019 22:00:00,769,641,47,167,928,2062,85,534,0,494,1310,364,239,351,343,307,178,258,1283,499,1323,563,383
01/10/2019 23:00:00,427,375,38,89,586,1160,72,355,0,295,1334,202,175,278,193,188,79,145,824,470,775,307,292
02/10/2019 00:00:00,208,130,13,30,406,919,22,214,0,138,2700,72,52,101,81,93,46,50,478,254,207,86,104
02/10/2019 01:00:00,145,70,6,21,221,387,17,188,0,102,2914,58,31,50,23,43,18,29,249,230,235,44,54
02/10/2019 02:00:00,80,64,3,11,234,233,3,122,0,100,2954,36,24,32,26,42,12,22,208,174,94,57,30
02/10/2019 03:00:00,96,39,2,10,41,227,7,58,0,94,1744,34,11,43,28,10,3,13,171,189,102,26,19
02/10/2019 04:00:00,81,37,9,6,24,151,12,50,0,54,1398,33,15,46,36,26,2,4,126,119,22,16,18
02/10/2019 05:00:00,101,84,15,19,96,194,27,65,0,59,1834,57,31,83,106,49,9,17,195,91,20,60,62
02/10/2019 06:00:00,360,399,36,56,579,1602,98,399,0,355,2601,200,139,228,326,147,78,55,833,278,303,403,276
02/10/2019 07:00:00,747,853,61,84,1184,2694,165,727,0,596,3293,393,265,427,759,384,267,151,1285,659,694,588,788
02/10/2019 08:00:00,1626,1695,189,327,1383,3569,225,830,0,1220,2890,898,726,631,1766,930,680,444,2083,1866,1578,1614,2065
02/10/2019 09:00:00,1744,1562,256,348,951,4300,274,688,0,1206,1144,978,684,663,2123,878,645,474,1986,1520,1181,1403,1522
02/10/2019 10:00:00,2158,1529,266,278,822,3684,229,582,0,1073,790,1119,537,563,2535,868,564,581,1943,1596,843,1073,1078
02/10/2019 11:00:00,2115,1524,296,374,858,3573,251,527,0,1125,695,1071,741,608,3439,864,784,848,1978,2182,773,1244,1089
02/10/2019 12:00:00,2953,1967,620,635,1185,3503,345,508,0,1539,1112,1562,906,697,4200,884,436,1191,2411,3021,864,1542,1375
02/10/2019 13:00:00,3206,2041,900,682,1356,3659,385,495,0,1722,1191,1610,1188,717,4545,1142,582,1308,2441,3475,937,1800,1623
02/10/2019 14:00:00,1932,1719,566,487,1237,3678,239,553,0,1459,1060,1356,873,684,4082,1087,828,1152,1890,2635,722,1631,1330
02/10/2019 15:00:00,2669,1722,503,446,1122,3397,194,517,0,1385,885,1404,843,743,4011,998,771,880,1896,2503,519,1642,1266
02/10/2019 16:00:00,3063,2014,536,559,1466,3075,268,554,0,1587,1128,1596,1306,975,4516,1298,986,962,1461,2713,838,1918,1695
02/10/2019 17:00:00,3447,2197,615,638,1929,3397,276,547,0,1874,1373,1707,1558,1086,4825,1676,1204,901,2195,3157,1043,2338,2204
02/10/2019 18:00:00,2824,2088,424,522,1955,3707,341,633,0,1641,1873,1644,1245,890,3857,1376,1064,1084,2307,2809,1248,1927,1941
02/10/2019 19:00:00,2112,1668,38,470,1563,3393,178,630,0,1173,1431,1253,592,703,2611,853,685,734,1893,1549,967,1492,1014
02/10/2019 20:00:00,1514,1364,188,356,1369,2729,133,549,0,821,1274,855,430,481,1601,643,321,603,1724,958,588,1079,680
02/10/2019 21:00:00,952,937,119,226,1185,2801,72,513,0,730,1215,647,327,469,693,493,233,463,1353,780,344,870,590
02/10/2019 22:00:00,844,761,73,201,1022,2066,108,512,0,649,1383,484,320,383,406,354,185,346,1273,689,465,561,465
02/10/2019 23:00:00,512,487,39,114,674,1353,90,501,0,376,1334,254,274,374,214,265,149,266,979,584,756,370,387
03/10/2019 00:00:00,244,173,33,56,342,675,69,179,0,192,1779,124,118,39,132,164,69,146,445,357,294,148,155
03/10/2019 01:00:00,166,116,13,28,203,405,33,109,0,120,3057,87,65,30,39,56,10,80,346,286,662,56,77
03/10/2019 02:00:00,141,78,5,39,154,224,23,117,0,93,2627,88,50,20,42,60,8,33,262,257,628,54,75
03/10/2019 03:00:00,148,67,5,29,98,167,10,71,0,105,1376,49,42,25,54,36,3,25,234,234,224,39,28
03/10/2019 04:00:00,71,66,11,11,64,127,12,64,0,80,1242,36,19,19,28,33,2,9,117,143,69,26,17
03/10/2019 05:00:00,107,100,20,18,96,227,31,90,0,60,1567,70,35,3,102,45,16,24,163,119,24,56,66
03/10/2019 06:00:00,364,408,39,63,362,945,56,379,0,307,1554,177,141,19,368,135,22,162,532,313,286,354,264
03/10/2019 07:00:00,778,919,95,90,983,2449,217,711,0,621,1902,404,338,29,718,301,3,276,1104,696,673,644,771
03/10/2019 08:00:00,1676,1755,200,335,1266,2793,308,833,0,1177,1873,897,808,97,1767,799,196,825,1948,1868,1484,1534,1987
03/10/2019 09:00:00,1725,1647,204,327,808,3431,228,746,0,1172,901,868,640,115,1972,773,383,653,1702,1452,917,1353,1356
03/10/2019 10:00:00,1911,1415,194,325,763,3107,175,573,0,946,650,979,502,101,2308,625,231,658,1699,1391,744,1117,958
03/10/2019 11:00:00,2110,1421,237,344,707,3239,59,432,0,990,580,1091,568,127,2826,718,261,1023,1898,1989,968,1189,941
03/10/2019 12:00:00,2438,1558,320,446,878,3392,129,411,0,1110,845,1324,742,133,3206,814,503,1138,1859,2343,794,1493,1140
03/10/2019 13:00:00,2486,1838,486,465,1025,4050,228,409,0,1274,1078,1350,824,191,3523,818,441,1015,1993,2802,837,1675,1321
03/10/2019 14:00:00,2046,1440,335,394,866,3372,136,406,0,1013,839,1132,719,143,2982,790,152,1037,2015,2170,588,1594,1147
03/10/2019 15:00:00,2049,1542,265,371,1010,3447,216,383,0,1094,626,1088,707,168,2921,763,157,1051,2059,1995,851,1513,1128
03/10/2019 16:00:00,2427,1754,314,477,1054,3561,167,409,0,1366,872,1334,951,200,2975,1027,817,1230,1782,2312,888,1756,1536
03/10/2019 17:00:00,2321,2146,538,500,1515,3795,244,384,0,1710,1361,1507,1333,358,3198,1330,1072,611,2794,2906,1264,2051,1982
03/10/2019 18:00:00,2697,1840,467,466,1599,3947,28,340,0,1579,1486,1257,1089,321,2594,1144,846,67,2127,2851,1211,1792,1714
03/10/2019 19:00:00,1872,1111,229,374,1103,3615,9,343,0,1098,1157,949,617,188,1737,740,534,97,2197,1758,897,1260,1023
03/10/2019 20:00:00,1415,1162,141,240,1113,2921,51,433,0,814,1386,727,447,165,1124,628,380,128,1656,1139,673,1008,714
03/10/2019 21:00:00,1002,844,77,185,989,2553,65,472,0,701,1176,597,311,124,678,455,279,476,1348,778,590,800,553
03/10/2019 22:00:00,747,716,70,151,842,1994,63,448,0,582,1336,384,318,82,399,309,233,381,1258,642,585,651,437
03/10/2019 23:00:00,558,470,44,91,597,1202,47,307,0,443,1209,250,226,70,222,245,153,322,999,537,288,400,295
04/10/2019 00:00:00,271,184,29,52,273,554,30,138,0,189,2146,109,116,24,112,141,82,171,484,400,124,168,156
04/10/2019 01:00:00,204,108,10,34,145,431,51,55,0,128,2323,58,73,13,62,61,37,88,331,303,69,93,67
04/10/2019 02:00:00,164,91,4,10,123,403,23,49,0,130,1823,56,65,31,44,50,20,88,374,344,49,66,64
04/10/2019 03:00:00,182,100,4,19,408,316,23,41,0,105,1282,57,15,20,41,43,7,91,253,272,103,41,26
04/10/2019 04:00:00,73,57,8,16,80,144,22,32,0,81,1278,23,15,2,50,20,3,14,101,104,22,27,21
04/10/2019 05:00:00,114,100,6,13,81,226,81,46,0,97,1387,66,28,7,73,38,14,18,156,77,25,44,58
04/10/2019 06:00:00,329,428,28,49,307,987,11,279,0,308,1824,180,125,11,271,91,71,84,624,221,199,392,255
04/10/2019 07:00:00,575,753,41,75,801,1035,389,593,0,552,2018,377,254,30,556,271,234,211,1061,543,588,595,653
04/10/2019 08:00:00,1106,1280,55,206,645,913,191,803,0,872,1754,750,493,24,1014,492,522,465,1823,1075,1031,1148,1619
04/10/2019 09:00:00,1102,1070,52,203,447,556,71,461,0,865,646,737,483,20,1390,466,533,349,1688,1031,558,890,1374
04/10/2019 10:00:00,1365,1073,85,229,445,3019,77,531,0,738,523,777,449,23,1684,450,537,474,1761,1184,595,904,1095
04/10/2019 11:00:00,1965,1319,122,284,561,3273,387,422,0,1112,350,993,591,37,2033,757,666,805,1855,1820,736,1155,1133
04/10/2019 12:00:00,2389,1773,394,476,851,3211,159,430,0,1296,1003,1357,884,48,2790,876,1027,1109,1937,2711,586,1550,1362
04/10/2019 13:00:00,3081,2246,603,597,846,3048,265,537,0,1588,1378,1537,1125,220,3507,1038,1285,1495,2336,3259,587,1847,1671
04/10/2019 14:00:00,2497,2162,494,473,939,3183,248,514,0,1461,993,1418,962,221,3244,1095,956,1467,2090,2454,754,1705,1320
