Time,O'Connell St Outside Pennys,O'Connell St Outside Clerys,Mary Street,Capel Street,Aston Quay,Grafton Street @ CompuB,Talbot Street North,"Doilier Street, Burgh Quay",Dawson Street Replacement,Dame Street,Talbot Street South,"O'Connell St, Parnell St @ AIB",Grafton Street / Nassau Street / Suffolk Street,"College Green, Bank Of Ireland",Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green @ Church Lane,College Green - Dame St Side
01/06/2019 19:00,2164,2224,169,430,1072,2598,154,934,0,1306,1649,2021,539,1389,2273,766,535,1166,1051,1820,883,1064,857
01/06/2019 20:00,1285,1434,72,328,967,2585,101,741,0,815,1914,1144,339,973,1147,486,349,896,852,1092,1012,751,594
01/06/2019 21:00,979,1016,71,237,774,1848,92,649,0,973,741,770,261,779,699,413,283,693,897,717,673,659,383
01/06/2019 22:00,1553,1566,57,273,1117,2007,100,1195,0,1077,1306,838,411,1191,700,605,425,833,1152,1084,894,917,548
01/06/2019 23:00,1039,1149,44,190,1160,1760,96,1343,0,1036,716,513,382,1044,371,580,356,906,861,853,712,721,605
02/06/2019 00:00,691,795,28,119,656,1285,33,1148,0,838,1262,360,283,810,236,426,264,684,1222,831,490,532,418
02/06/2019 01:00,594,499,24,66,584,941,26,932,0,715,2663,225,301,790,146,342,202,375,720,696,347,430,337
02/06/2019 02:00,548,494,17,56,509,956,10,791,0,627,2537,178,233,626,123,208,107,424,1099,679,298,294,196
02/06/2019 03:00,547,412,33,53,480,714,10,467,0,577,2525,148,179,673,94,224,86,435,899,706,144,261,203
02/06/2019 04:00,280,121,9,37,141,345,12,77,0,172,1924,85,45,218,81,49,20,69,251,337,59,62,38
02/06/2019 05:00,125,62,5,8,50,331,9,30,0,63,1091,51,30,104,63,21,14,51,77,147,45,31,33
02/06/2019 06:00,153,157,15,22,103,266,6,67,0,168,840,85,67,163,90,47,16,66,123,168,55,235,87
02/06/2019 07:00,207,189,17,29,198,408,36,82,0,166,2291,123,85,180,148,65,37,146,160,166,140,182,92
02/06/2019 08:00,385,384,32,54,341,533,183,205,0,251,2706,197,132,199,318,154,63,264,202,227,240,315,224
02/06/2019 09:00,684,569,56,94,520,1244,49,338,0,370,2598,404,210,404,680,195,116,328,275,452,392,479,381
02/06/2019 10:00,1347,930,168,190,633,2112,97,502,0,616,1872,634,347,625,1364,354,193,716,713,1015,355,758,790
02/06/2019 11:00,787,1215,259,248,748,2596,124,693,0,1043,1708,746,655,781,2568,571,361,1046,1117,2069,537,1051,1161
02/06/2019 12:00,6,1494,426,361,819,3650,78,926,0,1319,1836,997,1358,1081,3465,699,554,1477,1394,3461,984,1265,1653
02/06/2019 13:00,1976,1472,412,473,992,2602,119,850,0,1409,2063,1148,1266,1216,3788,835,615,1590,1061,3344,845,1536,1509
02/06/2019 14:00,2504,1496,401,350,1023,3305,66,779,0,1551,1372,1166,814,1462,4190,729,561,1862,1082,3392,792,1411,1210
02/06/2019 15:00,2675,1546,324,305,1109,3499,128,648,0,1510,1739,1085,804,1570,4285,780,684,1511,1206,2942,707,1346,1358
02/06/2019 16:00,2554,1532,243,278,736,3718,73,600,0,1492,1625,1238,1094,1761,3843,962,1055,1095,1257,3082,402,1228,1471
02/06/2019 17:00,2355,1467,230,347,942,3616,149,633,0,1365,1776,1365,774,1708,3793,834,899,1923,1254,2441,507,1233,1171
02/06/2019 18:00,1958,1332,213,363,968,3245,324,640,0,1127,1364,1309,564,1358,2864,569,701,1843,1389,1636,627,1127,929
02/06/2019 19:00,1437,1217,92,311,875,2244,87,520,0,1072,1540,1156,418,1030,1825,510,464,1163,973,1054,629,897,757
02/06/2019 20:00,876,1036,40,205,857,1966,50,514,0,835,2164,729,226,817,983,385,301,972,983,850,411,771,467
02/06/2019 21:00,707,865,33,182,670,1695,48,494,0,689,1193,517,168,684,611,307,306,1138,858,638,323,617,363
02/06/2019 22:00,692,688,29,150,592,1914,41,617,0,666,1122,528,219,573,393,274,281,1171,701,727,356,477,361
02/06/2019 23:00,552,607,18,129,729,1478,35,989,0,555,2136,321,193,645,240,330,199,1493,787,621,229,620,451
03/06/2019 00:00,434,441,6,97,416,1436,18,699,0,552,2452,215,224,597,132,215,180,1045,741,756,265,506,356
03/06/2019 01:00,315,254,11,48,292,887,6,502,0,448,2830,117,129,433,58,137,93,567,418,483,99,221,166
03/06/2019 02:00,231,184,4,50,221,674,16,386,0,300,2951,105,94,342,58,87,65,419,335,481,137,144,90
03/06/2019 03:00,268,164,9,43,188,524,13,197,0,306,2520,83,73,349,72,65,34,303,371,453,174,136,51
03/06/2019 04:00,171,62,6,31,53,303,11,30,0,126,1823,55,38,183,44,19,3,64,663,297,38,51,34
03/06/2019 05:00,133,49,12,15,36,310,10,20,0,62,1270,39,17,145,100,22,0,25,112,137,79,32,25
03/06/2019 06:00,215,184,24,36,129,336,22,47,0,123,1242,91,38,158,143,67,20,55,154,155,76,285,105
03/06/2019 07:00,183,272,32,36,178,145,65,145,0,159,2108,139,95,127,216,108,50,94,232,253,156,244,168
03/06/2019 08:00,425,413,64,61,349,548,51,264,0,261,2600,238,142,178,439,192,93,205,476,405,171,392,311
03/06/2019 09:00,987,621,98,108,534,934,94,380,0,512,2745,401,174,481,1041,230,140,389,454,620,264,388,543
03/06/2019 10:00,1225,821,151,169,599,1672,113,357,0,650,2643,540,348,691,1773,282,236,596,589,1177,378,710,749
03/06/2019 11:00,1590,946,331,312,550,2327,147,456,0,864,2649,748,429,870,2693,403,439,803,1000,2041,624,889,800
03/06/2019 12:00,1959,1071,340,388,710,4312,204,507,0,1076,1789,903,517,1067,2963,421,466,1098,1032,2338,781,1102,791
03/06/2019 13:00,2340,1276,564,421,543,3115,243,660,0,1248,1921,1087,622,955,3596,533,607,1340,962,2878,1062,1275,954
03/06/2019 14:00,2419,1492,583,360,963,3125,172,661,0,1455,2481,1185,684,1018,4195,611,703,1679,909,2837,946,1273,959
03/06/2019 15:00,2620,1431,374,286,1087,3168,110,613,0,1366,1700,1192,667,1126,4233,727,606,1678,937,3015,754,1314,1067
03/06/2019 16:00,2346,1461,258,277,798,3297,133,570,0,1221,745,1227,528,1206,3954,691,602,1889,983,2590,537,1212,1050
03/06/2019 17:00,2266,1530,231,349,1003,3393,155,676,0,1094,1691,1431,501,1163,3490,722,473,1792,988,2123,597,1155,984
03/06/2019 18:00,203,1166,105,257,880,2368,40,613,0,878,1440,1185,501,951,2355,443,425,903,697,1206,724,792,687
03/06/2019 19:00,1040,1002,86,225,686,2268,30,504,0,802,1420,949,320,816,1475,330,305,665,574,764,763,707,528
03/06/2019 20:00,868,951,44,211,669,1964,122,452,0,604,1255,684,214,643,854,311,190,501,567,592,550,576,372
03/06/2019 21:00,666,700,46,136,609,1259,28,476,0,515,1334,494,185,472,588,240,153,617,514,391,478,437,315
03/06/2019 22:00,592,612,31,126,617,978,80,460,0,554,882,381,155,490,389,220,112,1776,494,436,564,365,224
03/06/2019 23:00,384,394,25,73,410,787,46,309,0,284,2538,217,126,336,204,187,48,368,386,397,181,287,190
04/06/2019 00:00,175,137,10,32,205,577,14,126,0,109,2938,144,41,168,75,78,37,100,169,260,69,85,83
04/06/2019 01:00,100,66,6,24,94,222,3,102,0,116,4050,44,40,102,52,40,5,34,167,168,25,42,46
04/06/2019 02:00,84,66,3,16,80,163,6,189,0,96,3409,56,19,91,36,40,4,55,69,167,22,46,25
04/06/2019 03:00,117,35,2,19,41,104,7,13,0,59,3899,42,11,86,21,10,8,7,81,146,13,27,13
04/06/2019 04:00,45,29,7,9,36,104,11,9,0,29,2420,35,15,39,25,17,1,6,16,57,18,24,18
04/06/2019 05:00,75,91,15,6,72,143,18,36,0,64,1327,76,21,70,75,35,8,15,32,81,25,50,52
04/06/2019 06:00,271,397,29,41,554,848,31,282,0,335,1632,214,91,196,336,108,69,108,207,214,245,339,226
04/06/2019 07:00,554,782,29,87,495,2236,72,579,0,561,2521,340,203,346,651,293,224,213,410,456,456,506,687
04/06/2019 08:00,911,1277,77,207,819,3240,162,964,0,812,2422,679,388,650,1132,591,526,409,770,1040,753,953,1493
04/06/2019 09:00,879,1069,90,194,639,2727,109,823,0,828,791,639,319,327,1329,527,406,441,935,948,462,935,1132
04/06/2019 10:00,873,943,101,261,543,2388,73,550,0,793,623,803,247,8,1625,444,309,573,702,986,343,805,783
04/06/2019 11:00,1296,910,174,252,550,2225,121,508,0,835,457,930,330,5,2104,428,421,700,732,1371,631,826,768
04/06/2019 12:00,1802,1251,307,466,818,2617,344,690,0,1067,846,1289,428,39,2883,634,720,936,931,2177,611,1094,1074
04/06/2019 13:00,2110,1426,442,542,969,3298,184,910,0,1289,1168,1356,591,151,3667,711,995,1241,1240,2762,1019,1291,1223
04/06/2019 14:00,1756,1210,322,404,832,2854,140,701,0,1316,742,1225,549,979,3092,581,586,1256,1070,2255,689,1041,901
04/06/2019 15:00,1492,1078,170,294,662,2689,51,635,0,1010,618,1080,380,1395,2465,556,507,1096,872,1718,603,1009,858
04/06/2019 16:00,1613,1274,235,370,907,2784,136,736,0,1123,878,1208,618,1466,2649,687,606,1129,1001,1871,691,960,1065
04/06/2019 17:00,1938,1471,299,409,1347,3492,42,914,0,1310,1281,1407,775,1809,2895,883,828,1501,1226,2137,898,1139,1659
04/06/2019 18:00,1513,1304,289,340,1184,3192,89,789,0,1097,1649,1234,577,1556,2110,824,564,1292,1160,1700,787,974,1174
04/06/2019 19:00,1036,946,156,289,901,2547,51,663,0,913,1438,944,312,1173,1257,523,310,979,846,957,443,707,621
04/06/2019 20:00,582,770,59,188,734,2136,52,492,0,660,950,694,173,816,574,345,259,868,621,533,323,488,444
04/06/2019 21:00,425,553,39,163,570,1377,41,401,0,521,719,460,112,649,365,225,202,916,432,442,216,481,328
04/06/2019 22:00,408,492,32,115,539,1042,209,347,0,486,1382,298,165,569,219,210,139,535,451,370,316,364,291
04/06/2019 23:00,235,280,17,60,271,830,40,535,0,333,1722,182,105,385,106,145,99,343,353,283,150,250,211
05/06/2019 00:00,110,96,6,23,128,366,13,51,0,130,2158,78,38,136,48,78,17,159,339,166,87,60,59
05/06/2019 01:00,76,62,4,13,55,176,4,11,0,78,2428,48,20,124,22,20,10,28,22,178,21,32,32
05/06/2019 02:00,43,26,4,6,29,171,1,15,0,74,2058,44,11,59,8,18,9,21,9,93,15,18,19
05/06/2019 03:00,42,41,0,4,19,115,1,5,0,41,1305,26,9,78,12,14,6,40,9,99,13,16,6
05/06/2019 04:00,34,25,4,4,14,128,2,4,0,20,1663,43,13,60,26,23,2,9,27,73,12,18,22
05/06/2019 05:00,71,78,8,13,23,143,11,28,0,61,1186,64,33,76,61,35,13,21,6,57,36,45,65
05/06/2019 06:00,227,424,35,36,266,1101,48,353,0,318,1803,205,107,286,281,136,58,161,123,251,214,374,274
05/06/2019 07:00,565,777,42,96,409,2665,24,648,0,529,3056,400,261,543,487,302,251,280,293,561,604,505,748
05/06/2019 08:00,1184,1447,125,261,895,3574,338,1052,0,909,2467,835,560,1146,1260,680,541,682,831,1534,1140,1107,1608
05/06/2019 09:00,1090,1286,121,257,552,2803,177,966,0,759,745,809,530,1005,1581,507,446,624,894,1204,951,985,1243
05/06/2019 10:00,1349,1287,105,260,547,2450,184,752,0,810,596,973,460,1035,1990,502,376,765,948,1118,665,859,767
05/06/2019 11:00,1209,1373,189,317,606,2823,158,767,0,834,602,1079,516,1216,2476,539,464,959,1300,1748,926,992,904
05/06/2019 12:00,2245,1623,410,502,899,3296,305,956,0,1151,1039,1466,732,1620,3386,706,828,1261,1498,2465,778,1306,1117
05/06/2019 13:00,2830,1975,603,510,1172,3563,214,1227,0,1322,1323,1556,971,1763,4019,851,994,1567,1634,3167,922,1485,1486
05/06/2019 14:00,2338,1657,390,355,784,3212,160,861,0,1219,834,1240,648,1538,3525,745,653,1411,1512,2383,1059,1252,1116
05/06/2019 15:00,2304,1619,339,355,960,3294,126,857,0,1199,769,1337,617,1757,3512,707,562,1449,1391,2461,880,1312,1100
05/06/2019 16:00,2733,1725,402,502,1246,3651,45,1035,0,1528,1093,1476,848,1959,3754,986,755,1677,1821,2705,1056,1423,1271
05/06/2019 17:00,3066,2028,400,516,1390,4169,47,1280,0,1696,1350,1766,633,2318,3924,1297,973,1980,2022,3024,1703,1903,1988
05/06/2019 18:00,2384,1712,250,466,1126,3958,178,1140,0,1469,1299,1518,36,1930,3305,1011,791,1093,1684,2525,1854,1445,1609
05/06/2019 19:00,1680,1368,169,381,1095,2813,230,1122,0,1095,1080,1120,112,1450,1766,683,521,990,1409,1520,1058,1159,887
05/06/2019 20:00,1097,1127,85,266,973,2200,123,961,0,918,694,936,329,1138,927,503,381,710,1135,806,970,923,588
05/06/2019 21:00,782,757,54,218,758,1801,75,832,0,728,754,658,313,872,707,398,226,681,974,640,799,652,526
05/06/2019 22:00,620,670,51,159,683,1213,81,701,0,628,1547,486,205,744,456,329,210,609,950,592,824,451,322
05/06/2019 23:00,410,417,29,113,397,1275,69,368,0,404,1894,290,154,514,191,193,111,267,728,500,306,331,231
06/06/2019 00:00,230,153,17,41,178,449,15,122,0,185,2365,140,64,204,122,94,57,123,410,318,247,95,71
06/06/2019 01:00,106,69,8,27,142,168,14,30,0,208,2322,95,24,108,35,26,10,31,164,204,63,51,29
06/06/2019 02:00,64,56,2,19,101,148,4,34,0,86,2244,64,24,113,40,20,12,24,185,131,60,24,26
06/06/2019 03:00,73,38,5,9,66,150,24,17,0,61,2461,45,6,99,52,10,2,25,110,158,60,27,16
06/06/2019 04:00,54,32,3,9,21,88,6,23,0,37,2625,47,22,69,74,17,1,10,49,85,28,15,25
06/06/2019 05:00,64,85,7,12,54,239,13,35,0,61,1065,62,28,88,86,46,15,14,84,78,30,36,65
06/06/2019 06:00,341,472,39,36,625,1375,13,453,0,389,1796,244,144,299,335,145,85,195,454,312,358,390,271
06/06/2019 07:00,614,940,62,91,823,2480,146,966,0,640,2628,375,268,559,795,353,239,342,892,765,692,617,820
06/06/2019 08:00,1484,1590,153,292,1055,3449,246,1561,0,981,2337,799,627,1019,1670,702,538,604,1666,1819,1108,1164,1652
06/06/2019 09:00,1703,1370,202,269,846,2786,723,1564,0,974,905,797,539,822,1909,573,432,734,1074,1426,458,1077,1233
06/06/2019 10:00,1887,1348,209,258,708,2422,384,1168,0,1057,612,945,420,809,2364,559,453,802,1050,1372,304,1028,944
06/06/2019 11:00,1980,1410,299,335,698,2686,375,1580,0,946,625,1129,561,1002,2920,595,557,1173,1465,2088,510,1055,987
06/06/2019 12:00,2734,1675,461,488,1034,3301,171,1832,0,1306,1072,1532,837,1230,3870,793,880,1309,1224,2856,556,1322,1435
06/06/2019 13:00,3334,2032,651,573,1219,3675,426,1543,0,687,1326,1604,1052,1752,4692,896,1109,1564,1711,3808,749,1688,1525
06/06/2019 14:00,2933,1419,452,344,1092,3051,628,1309,0,516,1021,1288,858,1738,4291,877,814,1299,1600,3317,757,1553,1328
06/06/2019 15:00,2993,1707,335,289,1213,3200,518,1373,0,36,854,1368,803,1963,4260,877,686,1371,1752,2909,914,1476,1232
06/06/2019 16:00,3350,2053,308,584,1281,3633,553,1161,0,25,988,1575,984,2078,4521,1263,871,1565,1389,2752,786,1624,1495
06/06/2019 17:00,3347,2246,296,404,1815,4171,1011,1198,0,881,1332,1720,1053,2223,4943,1247,1149,1714,1625,2868,1157,1851,2076
06/06/2019 18:00,3088,2031,315,508,1573,4112,861,1152,0,1476,1717,1607,891,1999,4007,1029,934,1648,1587,2510,1032,1702,1864
06/06/2019 19:00,2013,1596,169,322,1146,3183,395,1152,0,1314,1590,1343,682,1650,2481,833,644,1175,1712,1854,841,1162,1214
06/06/2019 20:00,1545,1409,114,363,1138,2819,152,865,0,1000,1421,1007,410,1394,1767,564,496,990,1182,1393,896,1004,868
06/06/2019 21:00,982,1026,81,243,852,2366,239,722,0,849,1231,779,331,1018,1047,490,345,725,1026,913,744,758,639
06/06/2019 22:00,791,868,52,211,969,1933,551,956,0,924,1553,564,354,923,577,384,343,558,1015,743,592,711,489
06/06/2019 23:00,603,582,34,149,712,1328,209,699,0,585,2163,308,195,652,287,282,198,402,846,624,419,487,339
07/06/2019 00:00,329,249,15,64,284,894,75,402,0,304,2397,114,92,302,134,177,69,185,546,496,148,174,128
07/06/2019 01:00,207,157,13,35,173,380,36,184,0,163,3197,92,56,198,101,90,47,66,346,325,136,91,83
07/06/2019 02:00,141,109,11,30,163,355,17,161,0,124,2558,54,41,143,78,71,21,41,286,217,188,68,38
07/06/2019 03:00,128,97,8,20,132,461,8,258,0,99,3323,40,24,124,67,67,7,39,190,192,58,59,36
07/06/2019 04:00,100,40,8,14,71,130,21,20,0,41,2193,25,12,69,87,22,7,12,95,103,49,22,29
07/06/2019 05:00,158,235,21,24,95,273,18,59,0,73,1802,92,32,119,157,42,17,26,126,118,64,57,46
07/06/2019 06:00,368,441,47,75,389,1439,45,443,0,331,1697,187,139,341,435,173,100,150,472,360,320,491,285
07/06/2019 07:00,657,884,98,109,852,2915,149,906,0,639,2116,356,322,493,905,365,268,325,1087,813,913,672,765
07/06/2019 08:00,1692,1492,269,291,986,3528,362,1239,0,1009,2057,746,679,885,1742,690,517,508,1736,1639,817,1305,1740
07/06/2019 09:00,1849,1441,324,273,801,2952,231,1028,0,1268,885,830,545,1078,2222,647,476,761,1242,1527,332,1192,1319
07/06/2019 10:00,2102,1546,327,309,659,2606,247,819,0,1109,678,982,596,1249,2526,578,508,807,1557,1699,411,1142,1147
07/06/2019 11:00,2289,1603,377,349,817,2198,138,861,0,1162,825,1124,699,1224,3229,747,609,1132,1334,2457,404,1325,1101
07/06/2019 12:00,2631,1841,456,574,1066,3361,181,1038,0,1378,1105,1587,826,1213,3794,893,990,1318,1302,2952,539,1689,1401
07/06/2019 13:00,2420,2016,455,620,1088,3447,191,1168,0,1608,1292,1399,935,1353,4188,971,1199,1499,1246,3273,859,1679,1648
07/06/2019 14:00,2503,1817,438,486,1145,3325,244,1058,0,1480,988,1301,744,1474,3848,829,787,1503,1273,2720,709,1448,1277
07/06/2019 15:00,2106,1854,362,419,1138,3193,234,983,0,1458,837,1379,710,1564,3870,825,766,1371,1407,2698,585,1441,1340
07/06/2019 16:00,2867,1937,402,500,1383,3629,361,1240,0,1350,1110,1554,1037,1804,4372,1070,832,1262,1488,2990,765,1556,1537
07/06/2019 17:00,3374,2271,534,580,1724,4210,419,1391,0,1685,1385,1633,1314,2138,4551,1339,1123,1211,1517,2355,803,1901,2158
07/06/2019 18:00,2815,2078,463,561,1570,3873,258,1392,0,1547,1993,1587,973,1713,3722,1033,930,22,1446,2004,824,1593,1779
07/06/2019 19:00,2116,1684,292,572,1404,3082,128,1381,0,1177,1836,1238,539,1439,2743,793,624,1142,1274,1506,736,1321,1030
07/06/2019 20:00,1468,1437,140,401,1259,2298,156,1238,0,1102,920,926,395,1304,1708,652,469,966,1116,1325,648,1124,886
07/06/2019 21:00,1109,1127,107,332,1174,2030,88,1307,0,1013,864,732,340,1159,1003,616,393,672,938,1110,501,845,625
07/06/2019 22:00,982,1110,78,228,1063,1812,137,1133,0,905,1411,593,375,1081,589,529,383,554,1106,1046,579,930,583
07/06/2019 23:00,818,800,49,181,941,1663,91,1308,0,855,1994,382,342,996,432,591,320,502,1229,983,408,732,520
08/06/2019 00:00,581,553,30,99,643,1048,157,1192,0,597,2355,224,296,785,208,411,232,408,1077,860,484,470,444
08/06/2019 01:00,389,355,30,112,491,757,24,1014,0,499,2953,200,187,602,173,214,148,280,679,684,250,258,271
08/06/2019 02:00,231,282,9,43,304,753,15,806,0,310,2328,116,99,427,82,124,73,147,582,439,150,201,159
08/06/2019 03:00,275,235,10,46,290,523,7,394,0,242,3208,102,68,431,104,93,66,166,559,426,76,165,127
08/06/2019 04:00,113,81,11,18,54,556,2,58,0,81,2459,31,25,138,64,41,21,49,123,268,49,41,32
08/06/2019 05:00,111,62,8,15,48,239,11,26,0,75,1787,62,26,122,57,24,4,28,72,140,32,47,27
08/06/2019 06:00,210,247,17,34,160,563,32,165,0,201,1397,148,56,183,210,72,34,72,202,195,94,376,149
08/06/2019 07:00,364,440,31,0,355,1036,66,408,0,290,2446,166,86,295,329,148,71,225,382,288,193,371,261
08/06/2019 08:00,694,629,43,0,465,1162,108,577,0,347,2316,331,223,397,717,188,106,330,673,556,258,554,440
08/06/2019 09:00,1269,861,139,0,539,1658,88,845,0,508,525,617,284,691,1353,283,211,8,789,1078,398,690,696
08/06/2019 10:00,1934,1348,283,0,762,2012,186,846,0,867,639,855,471,1003,2150,489,277,2,1023,1778,537,925,937
08/06/2019 11:00,2326,1404,455,0,1087,2781,163,902,0,1118,652,1085,664,1271,3022,691,532,53,1158,2503,436,1200,1228
08/06/2019 12:00,2807,1686,598,1,1100,3111,190,1077,0,1315,926,1350,724,1490,3712,735,487,28,1444,2893,343,1382,1139
08/06/2019 13:00,3046,1766,700,0,1151,2937,232,1159,0,1529,879,1651,753,1728,4562,824,591,0,1495,3436,432,1700,1301
08/06/2019 14:00,3290,1781,639,0,1255,3210,60,1018,0,1944,923,1688,892,2079,4751,864,688,51,1780,3586,767,1709,1316
08/06/2019 15:00,3494,1835,512,0,1272,3240,191,1043,0,1917,909,1577,911,2154,5013,1058,645,49,1647,3836,972,1643,1335
08/06/2019 16:00,3398,1843,466,0,1401,3482,272,933,0,1792,962,1401,877,2183,5116,1021,786,27,1694,3689,709,1157,1375
08/06/2019 17:00,3276,1917,608,0,1531,3612,157,951,0,1596,1390,1542,783,2250,5314,932,774,1799,1893,3991,620,1596,1598
08/06/2019 18:00,2537,1659,558,0,1378,3567,213,1044,0,1359,2083,1566,673,1965,3638,715,512,1311,1727,2519,715,1418,1012
08/06/2019 19:00,1890,1527,192,257,1030,3120,110,879,0,1150,1599,1355,531,1613,2392,583,384,45,1489,1439,591,1155,877
08/06/2019 20:00,1301,1339,61,300,987,2360,10,877,0,924,1446,1002,390,1255,1288,532,335,8,1438,1092,805,994,736
08/06/2019 21:00,993,1033,39,252,930,2185,92,880,0,128,1397,590,317,1131,878,428,354,0,1173,1022,706,822,485
08/06/2019 22:00,937,945,28,222,974,1875,215,720,0,0,1902,558,338,1022,555,427,326,37,1106,842,569,755,498
08/06/2019 23:00,743,814,28,165,877,1641,148,1064,0,239,2530,449,276,1016,337,456,245,9,1154,775,422,702,522
09/06/2019 00:00,583,861,13,129,708,1510,124,1156,0,520,3080,395,237,783,223,427,228,20,837,764,369,496,604
09/06/2019 01:00,1085,1575,15,142,944,1514,50,1358,0,721,3016,416,355,1122,197,361,201,8,1403,796,413,663,554
09/06/2019 02:00,789,1095,12,75,707,1083,26,1184,0,699,2708,286,357,924,155,250,144,14,1391,769,361,481,478
09/06/2019 03:00,505,362,10,48,623,837,25,502,0,580,2563,142,143,639,86,146,87,26,977,626,131,227,205
09/06/2019 04:00,173,92,5,24,108,694,11,75,0,101,2131,70,25,203,43,47,20,7,244,358,62,69,33
09/06/2019 05:00,111,56,4,15,90,171,8,16,0,53,3918,65,25,141,35,51,12,1,124,119,40,46,28
09/06/2019 06:00,148,137,21,17,105,226,22,58,0,144,3487,116,53,172,112,57,21,1,156,125,51,291,82
09/06/2019 07:00,164,212,24,25,135,401,35,115,0,153,3091,127,79,162,137,71,22,2,301,179,97,257,121
09/06/2019 08:00,401,369,59,41,249,971,65,262,0,206,1917,211,122,216,280,142,78,12,504,301,205,315,238
09/06/2019 09:00,679,583,83,101,452,1174,74,407,0,491,2660,362,209,426,702,219,138,15,640,653,134,436,482
09/06/2019 10:00,1215,813,210,183,574,1793,46,606,0,682,2407,552,395,759,1634,384,205,15,799,1214,309,789,799
09/06/2019 11:00,1717,1201,398,321,858,2610,215,680,0,1078,2574,766,636,939,2285,602,327,10,878,1965,287,1111,1024
09/06/2019 12:00,2296,1295,458,375,949,3185,164,803,0,1242,2034,940,717,980,3363,625,388,17,1174,2607,574,1270,1044
09/06/2019 13:00,2532,1379,551,501,1014,3306,176,928,0,1341,1795,1176,661,1262,3756,715,478,0,1294,2803,665,1467,1092
09/06/2019 14:00,2087,1440,541,375,913,3652,149,905,0,1477,1754,1203,697,1506,3977,694,518,0,1381,3187,771,1352,1227
09/06/2019 15:00,2494,1403,498,400,1034,3693,128,793,0,1562,1609,1263,714,1006,4269,791,546,1,1325,3098,467,1443,1131
09/06/2019 16:00,2341,1559,343,370,937,3691,95,890,0,1529,1792,1312,608,1638,4068,761,696,974,1492,2778,483,1353,1078
09/06/2019 17:00,1684,1251,195,301,968,3058,38,993,0,1235,1896,1154,375,1264,2907,415,483,1145,1193,1828,528,1006,784
09/06/2019 18:00,1759,1490,285,402,1081,2664,122,864,0,1070,1790,1174,538,1469,2447,566,487,1017,1318,1523,659,898,773
09/06/2019 19:00,1368,1309,145,316,1085,2613,137,771,0,995,1860,994,394,1167,1529,494,348,708,1106,826,861,847,583
09/06/2019 20:00,1066,1098,63,237,1052,1953,87,665,0,799,1279,769,268,926,942,385,242,504,937,754,682,753,401
09/06/2019 21:00,808,857,64,221,884,1429,92,656,0,904,1492,590,235,801,659,280,173,470,813,543,582,608,369
09/06/2019 22:00,699,690,57,177,817,1305,79,525,0,720,2459,465,212,660,435,261,157,353,843,565,436,526,292
09/06/2019 23:00,469,458,24,94,510,808,57,393,0,460,1784,264,126,454,169,216,73,263,697,478,254,361,211
10/06/2019 00:00,258,231,18,51,270,304,35,86,0,173,2314,144,93,221,95,91,39,129,338,268,71,120,82
10/06/2019 01:00,169,75,7,27,123,355,16,81,0,85,2445,54,27,136,46,53,13,73,215,200,58,71,33
10/06/2019 02:00,124,80,9,13,101,147,11,42,0,132,2773,74,18,112,35,29,5,25,175,116,26,55,20
10/06/2019 03:00,107,37,7,31,68,139,13,44,0,80,2632,44,11,87,45,30,8,34,126,183,21,37,19
10/06/2019 04:00,67,43,9,10,71,179,9,8,0,52,2192,36,17,86,51,17,4,21,80,141,20,22,25
10/06/2019 05:00,128,177,18,17,222,200,19,149,0,82,2337,66,32,101,158,45,16,14,116,85,37,56,62
10/06/2019 06:00,315,454,44,53,573,1144,65,408,0,337,1755,265,129,297,399,155,71,94,637,299,255,469,317
10/06/2019 07:00,600,859,76,93,710,2515,408,786,0,584,2486,367,332,465,771,345,262,267,727,756,568,691,840
10/06/2019 08:00,1381,1566,191,345,1087,3452,160,1527,0,916,2536,762,689,964,1566,723,556,602,1224,1720,911,1344,1798
10/06/2019 09:00,1316,1490,164,279,833,2565,18,1136,0,1005,783,796,550,874,1855,698,476,562,1224,1320,480,1107,1316
10/06/2019 10:00,1561,1467,204,327,722,2365,174,845,0,1037,615,935,554,1071,2215,611,455,683,1211,1732,469,1094,1231
10/06/2019 11:00,1696,1420,256,324,726,2538,150,966,0,995,649,1068,637,1031,2837,541,548,872,1036,2098,417,1259,1106
10/06/2019 12:00,2866,1860,553,605,1124,3007,235,887,0,1413,1122,1395,942,1481,3937,969,814,1235,1336,3024,869,1604,1481
10/06/2019 13:00,3398,2081,844,673,1202,3614,440,1165,0,1830,1451,1499,1154,1639,4666,914,1063,1557,1269,3912,1290,1740,1608
10/06/2019 14:00,2670,1875,481,398,928,3169,289,1030,0,1676,1039,1325,897,1789,3901,826,779,1372,1380,2843,1177,1553,1259
10/06/2019 15:00,2658,1773,420,383,1136,3296,138,1025,0,1751,790,1283,884,1902,3707,1036,747,1364,1348,2914,1073,1510,1379
10/06/2019 16:00,2948,2029,441,660,1465,3471,387,933,0,1809,1053,1388,952,2165,4569,1340,828,1463,1426,2836,686,1607,1521
10/06/2019 17:00,2428,2352,695,446,2084,4220,213,1229,0,1908,1389,1879,1255,2461,5474,1600,1125,1688,1687,4058,647,1764,2162
